Customer ID,Top_Feature,SHAP_Value,Influence
3623-FQBOX,,,
3474-BAFSJ,,,
3865-ZFZIB,,,
1855-AGAWH,,,
7109-CQYUZ,,,
1370-GGAWX,,,
5307-UVGNB,,,
3642-BYHDO,,,
9629-NHXFW,,,
2696-RZVZW,,,
5766-FTRTS,,,
0396-HUJBP,,,
8879-ZKJOF,,,
6285-FTQBF,,,
1474-JUWSM,,,
3530-CRZSB,,,
8498-XXGWA,,,
9617-INGJY,,,
0621-TSSMU,,,
7234-KMNRQ,,,
7636-PEPNS,,,
4683-WYDOU,,,
9052-DHNKM,,,
6794-HKIAJ,,,
5578-NKCXI,,,
1642-HMARX,,,
3096-WPXBT,,,
8434-PNQZX,,,
5950-AAAGJ,,,
4299-OPXEJ,,,
9618-LFJRU,,,
6693-DJWTY,,,
0744-GKNGE,,,
6447-EGDIV,,,
4854-SSLTN,,,
5294-DMSFH,,,
4837-PZTIC,,,
0603-OLQDC,,,
3272-VUHPV,,,
4176-FXYBO,,,
1063-DHQJF,,,
8663-UPDGF,,,
6719-FGEDO,,,
1837-YQUCE,,,
0369-ZGOVK,,,
9919-KNPOO,,,
7872-BAAZR,,,
9391-LMANN,,,
8174-TBVCF,,,
1698-XFZCI,,,
1877-HKBQX,,,
4450-DLLMH,,,
0428-AXXLJ,,,
2746-DIJLO,,,
3508-VLHCZ,,,
4086-ATNFV,,,
0468-YRPXN,,,
3739-YBWAB,,,
7047-FWEYA,,,
2000-MPKCA,,,
9762-YAQAA,,,
5473-KHBPS,,,
8950-MTZNV,,,
0326-VDYXE,,,
0436-TWFFZ,,,
8566-YPRGL,,,
6609-MXJHJ,,,
2669-OIDSD,,,
8400-WZICQ,,,
9576-SYUHJ,,,
0410-IPFTY,,,
2831-EBWRN,,,
9430-NKQLY,,,
0247-SLUJI,,,
6483-OATDN,,,
1293-HHSHJ,,,
8610-ZIKJJ,,,
7801-KICAO,,,
7673-LPRNY,,,
6060-QBMGV,,,
7339-POGZN,,,
2828-SLQPF,,,
4465-VDKIQ,,,
2558-BUOZZ,,,
9257-AZMTZ,,,
0003-MKNFE,,,
0975-UYDTX,,,
4682-BLBUC,,,
0975-VOOVL,,,
5968-VXZLG,,,
5201-FRKKS,,,
5443-SCMKX,,,
8295-KMENE,,,
6738-ISCBM,,,
9821-BESNZ,,,
3678-MNGZX,,,
1335-NTIUC,,,
2916-BQZLN,,,
4558-CGYCZ,,,
2368-GAKKQ,,,
8710-YGLWG,,,
3199-XGZCY,,,
3785-KTYSH,,,
4063-EIKNQ,,,
6993-YCOBK,,,
5206-HPJKM,,,
8393-JMVMB,,,
6036-TTFYU,,,
2550-AEVRU,,,
0969-RGKCU,,,
0378-CJKPV,,,
1703-MGIAB,,,
4311-QTTAI,,,
4318-RAJVY,,,
3612-YUNGG,,,
2254-DLXRI,,,
5062-CJJKH,,,
9028-LIHRP,,,
1053-MXTTK,,,
1530-ZTDOZ,,,
1301-LOPVR,,,
0853-TWRVK,,,
6212-ATMLK,,,
8200-LGKSR,,,
0670-ANMUU,,,
6897-RWMUB,,,
6999-CHVCF,,,
6134-KWTBV,,,
1077-HUUJM,,,
0895-LNKRC,,,
8417-GSODA,,,
5171-EPLKN,,,
4452-QIIEB,,,
7820-ZYGNY,,,
9677-AVKED,,,
2227-JRSJX,,,
9847-HNVGP,,,
6696-YDAYZ,,,
8980-WQFWL,,,
6506-EYCNH,,,
4634-JLRJT,,,
9501-UKKNL,,,
2560-QTSBS,,,
4795-WRNVT,,,
6080-TCMYC,,,
7860-UXCRM,,,
6357-JJPQT,,,
2292-XQWSV,,,
9552-TGUZV,,,
9643-YBLUR,,,
8734-FNWVH,,,
9447-YPTBX,,,
9026-LHEVG,,,
7011-CVEUC,,,
7925-PNRGI,,,
1552-CZCLL,,,
3038-PQIUY,,,
9313-CDOGY,,,
8148-BPLZQ,,,
2623-DRYAM,,,
9987-LUTYD,,,
4488-KQFDT,,,
5693-PIPCS,,,
0491-KAPQG,,,
8039-EQPIM,,,
3209-ZPKFI,,,
6479-VDGRK,,,
3569-JFODW,,,
1591-XWLGB,,,
0396-UKGAI,,,
3243-ZHOHY,,,
5186-EJEGL,,,
7527-QNRUS,,,
2203-GHNWN,,,
5296-PSYVW,,,
6319-QSUSR,,,
0487-CRLZF,,,
9451-WLYRI,,,
8219-VYBVI,,,
1991-VOPLL,,,
9738-QLWTP,,,
9419-IPPBE,,,
0174-QRVVY,,,
8106-GWQOK,,,
8751-EDEKA,,,
6878-GGDWG,,,
8450-LUGUK,,,
3604-WLABM,,,
0795-GMVQO,,,
2259-OUUSZ,,,
1142-IHLOO,,,
4633-MKHYU,,,
6257-RJOHI,,,
1545-JFUML,,,
1353-GHZOS,,,
2587-EKXTS,,,
5442-BXVND,,,
9753-OYLBX,,,
2364-UFROM,,,
6656-JWRQX,,,
6473-ULUHT,,,
7688-AWMDX,,,
2842-BCQGE,,,
7244-QWYHG,,,
5312-UXESG,,,
2150-WLKUW,,,
7159-FVYPK,,,
7032-LMBHI,,,
6088-BXMRG,,,
4821-SJHJV,,,
7346-MEDWM,,,
1137-DGOWI,,,
3812-LRZIR,,,
9483-GCPWE,,,
4227-OJHAL,,,
9220-CXRSC,,,
4993-JCRGJ,,,
9537-JALFH,,,
6698-OXETB,,,
2103-ZRXFN,,,
3724-BSCVH,,,
4877-TSOFF,,,
9209-NWPGU,,,
7306-YDSOI,,,
0655-YDGFJ,,,
8468-EHYJA,,,
6823-SIDFQ,,,
1097-FSPVW,,,
8328-SKJNO,,,
7010-ZMVBF,,,
5201-CBWYG,,,
6352-GIGGQ,,,
3635-QQRQD,,,
2897-DOVND,,,
3082-YVEKW,,,
0191-EQUUH,,,
3489-HHPFY,,,
2926-JEJJC,,,
4950-BDEUX,,,
5789-LDFXO,,,
0508-OOLTO,,,
2984-TBYKU,,,
9822-WMWVG,,,
9040-KZVWO,,,
1548-ARAGG,,,
6339-RZCBJ,,,
2522-AHJXR,,,
0412-UCCNP,,,
1816-FLZDK,,,
7096-UCLNH,,,
4615-PIVVU,,,
8885-QSQBX,,,
8617-ENBDS,,,
9385-NXKDA,,,
0430-IHCDJ,,,
6674-KVJHG,,,
1814-DKOLC,,,
9351-HXDMR,,,
3537-HPKQT,,,
2129-ALKBS,,,
5821-MMEIL,,,
6968-URWQU,,,
4742-TXUEX,,,
9631-XEYKE,,,
1335-MXCSE,,,
8873-TMKGR,,,
8800-JOOCF,,,
1469-LBJQJ,,,
0064-YIJGF,,,
2386-OWURY,,,
0310-VQXAM,,,
3453-RTHJQ,,,
6278-FEPBZ,,,
4280-DLSHD,,,
1508-DFXCU,,,
7868-BGSZA,,,
2800-QQUSO,,,
7973-DZRKH,,,
7698-YFGEZ,,,
9773-PEQBZ,,,
7785-RDVIG,,,
9602-WCXPI,,,
2903-YYTBW,,,
3620-MWJNE,,,
8573-JGCZW,,,
6837-HAEVO,,,
6701-YVNQG,,,
9504-YAZWB,,,
8819-ZBYNA,,,
6174-NRBTZ,,,
6137-NICCO,,,
9065-ZCPQX,,,
6402-EJMWF,,,
3620-EHIMZ,,,
3213-VVOLG,,,
6870-ECSHE,,,
8747-UDCOI,,,
4626-OZDTJ,,,
9169-BSVIN,,,
8194-PEEBY,,,
6872-HXFNF,,,
7714-YXSMB,,,
8387-UGUSU,,,
1194-HVAIF,,,
1767-TGTKO,,,
8439-LTUGF,,,
8805-JNRAZ,,,
6418-HNFED,,,
0206-OYVOC,,,
7291-CDTMJ,,,
7128-GGCNO,,,
0237-YFUTL,,,
7691-KGKGP,,,
6710-HSJRD,,,
3675-EQOZA,,,
0840-DCNZE,,,
1732-FEKLD,,,
9862-KJTYK,,,
0479-HMSWA,,,
5854-KSRBJ,,,
0365-BZUWY,,,
5701-SVCWR,,,
3129-AAQOU,,,
4922-CVPDX,,,
1357-BIJKI,,,
1099-BTKWT,,,
2018-PZKMU,,,
7340-KEFQE,,,
4570-QHXHL,,,
7392-YYPYJ,,,
2223-GDSHL,,,
9470-RTWDV,,,
2176-OSJUV,,,
9348-YVOMK,,,
8104-OSKWT,,,
4521-YEEHE,,,
4090-KPJIP,,,
2592-HODOV,,,
7995-ZHHNZ,,,
3824-RHKVR,,,
5989-AXPUC,,,
4979-HPRFL,,,
8590-OHDIW,,,
8015-IHCGW,,,
2332-TODQS,,,
8008-OTEZX,,,
2773-OVBPK,,,
5999-LCXAO,,,
5206-XZZQI,,,
4803-LBYPN,,,
2139-FQHLM,,,
1093-YSWCA,,,
3882-IYOIJ,,,
8749-TZYEC,,,
1755-FZQEC,,,
3115-JPJDD,,,
5600-KTXFM,,,
6339-TBELP,,,
7964-YESJC,,,
9938-ZREHM,,,
7950-XWOVN,,,
4647-MUZON,,,
9702-AIUJO,,,
8849-PRIQJ,,,
8851-RAGOV,,,
5396-IZEPB,,,
1729-VLAZJ,,,
8285-ABVLB,,,
0701-TJSEF,,,
5712-VBOXD,,,
6629-LADHQ,,,
1559-DTODC,,,
4797-MIWUM,,,
4537-CIBHB,,,
4324-AHJKS,,,
4355-CVPVS,,,
4495-LHSSK,,,
5915-ANOEI,,,
9861-PDSZP,,,
6704-UTUKK,,,
2019-HDCZY,,,
8788-DOXSU,,,
7404-JLKQG,,,
7421-ZLUPA,,,
3274-NSDWE,,,
2632-IVXVF,,,
8915-NNTRC,,,
5914-GXMDA,,,
7463-IFMQU,,,
2920-RNCEZ,,,
2541-YGPKE,,,
5382-TEMLV,,,
3441-CGZJH,,,
9592-ERDKV,,,
4778-IZARL,,,
0432-CAJZV,,,
7008-LZVOZ,,,
9365-CSLBQ,,,
5884-FBCTL,,,
6242-FEGFD,,,
6194-HBGQN,,,
7634-WSWDB,,,
6986-IXNDM,,,
2987-BJXIK,,,
9769-TSBZE,,,
1395-WSWXR,,,
6023-GSSXW,,,
6752-APNJL,,,
7446-KQISO,,,
9823-EALYC,,,
0582-AVCLN,,,
5803-NQJZO,,,
2607-DHDAK,,,
1073-XXCZD,,,
0743-HRVFF,,,
4006-HKYHO,,,
3727-JEZTU,,,
8143-ETQTI,,,
9667-TKTVZ,,,
8570-KLJYJ,,,
7754-IXRMC,,,
9473-CBZOP,,,
2969-WGHQO,,,
5863-OOKCL,,,
1686-STUHN,,,
1329-VHWNP,,,
0266-GMEAO,,,
5574-NXZIU,,,
0019-GFNTW,,,
4256-ZWTZI,,,
8309-PPCED,,,
5196-WPYOW,,,
4608-LCIMN,,,
1485-YDHMM,,,
4054-CUMIA,,,
0603-TPMIB,,,
2525-GVKQU,,,
8161-QYMTT,,,
9581-GVBXT,,,
5862-BRIXZ,,,
5404-GGUKR,,,
2126-GSEGL,,,
0440-QEXBZ,,,
2434-EEVDB,,,
6762-QVYJO,,,
8152-VETUR,,,
4676-WLUHT,,,
7980-MHFLQ,,,
0757-WCUUZ,,,
1629-DQQVB,,,
0374-AACSZ,,,
4872-VXRIL,,,
9140-CZQZZ,,,
3423-HHXAO,,,
9938-TKDGL,,,
6537-QLGEX,,,
3160-TYXLT,,,
1325-USMEC,,,
5606-AMZBO,,,
6199-IPCAO,,,
5640-CAXOA,,,
2235-EZAIK,,,
3847-BAERP,,,
1453-RZFON,,,
8263-OKETD,,,
0670-KDOMA,,,
2476-YGEFM,,,
8687-BAFGU,,,
0641-EVBOJ,,,
0829-XXPLX,,,
9974-JFBHQ,,,
6624-JDRDS,,,
0608-JDVEC,,,
9780-FKVVF,,,
1919-RTPQD,,,
5214-NLTIT,,,
3345-PBBFH,,,
5055-BRMNE,,,
2190-PHBHR,,,
2650-GYRYL,,,
5208-FVQKB,,,
7184-LRUUR,,,
6627-CFOSN,,,
3982-JGSFD,,,
1574-DYCWE,,,
7247-XOZPB,,,
2466-FCCPT,,,
6211-WWLTF,,,
4826-TZEVA,,,
6016-NXBNJ,,,
9138-EFSMO,,,
4632-XJMEX,,,
2716-GFZOR,,,
3724-UCSHY,,,
8626-XHBIE,,,
3192-LNKRK,,,
4439-YRNVD,,,
2208-UGTGR,,,
3005-TYFRD,,,
8670-MEFCP,,,
3079-BCHLN,,,
7777-UNYHB,,,
2969-VAPYH,,,
7181-OQCUT,,,
8474-UMLNT,,,
9142-XMYJH,,,
2649-HWLYB,,,
5214-CHIWJ,,,
2465-BLLEU,,,
1685-VAYJF,,,
8874-EJNSR,,,
5049-MUBWG,,,
0769-MURVM,,,
9253-VIFJQ,,,
7030-FZTFM,,,
9741-YLNTD,,,
5120-ZBLAI,,,
1194-BHJYC,,,
0906-QVPMS,,,
1905-OEILC,,,
7858-GTZSP,,,
6248-BSHKG,,,
4685-TFLLS,,,
3470-BTGQO,,,
1209-VFFOC,,,
4553-DVPZG,,,
6917-IAYHD,,,
8620-RJPZN,,,
7572-KPVKK,,,
2642-MAWLJ,,,
7103-ZGVNT,,,
2027-WKXMW,,,
7137-NAXML,,,
2428-ZMCTB,,,
2961-VNFKL,,,
6963-KQYQB,,,
5934-RMPOV,,,
1207-BLKSA,,,
8316-BBQAY,,,
1166-PQLGG,,,
3146-JTQHR,,,
4291-YZODP,,,
6427-FEFIG,,,
0017-IUDMW,,,
8706-HRADD,,,
9955-QOPOY,,,
4385-ZKVNW,,,
9031-ZVQPT,,,
2990-IAJSV,,,
9027-YFHQJ,,,
5176-LDKUH,,,
4644-OBGFZ,,,
7926-IJOOU,,,
6480-YAGIY,,,
4029-HPFVY,,,
7602-DBTOU,,,
5345-BMKWB,,,
5457-COLHT,,,
7998-WNZEM,,,
4664-NJCMS,,,
0307-BCOPK,,,
2542-HYGIQ,,,
5016-LIPDW,,,
6481-LXPWL,,,
6124-ACRHJ,,,
9362-MWODR,,,
9975-GPKZU,,,
9625-RZFUK,,,
5153-LXKDT,,,
5161-UBZXI,,,
1020-JPQOW,,,
7919-ZODZZ,,,
0565-JUPYD,,,
6867-ACCZI,,,
5939-XAIXZ,,,
9054-FOWNV,,,
8207-VVMYB,,,
9732-EQMWY,,,
5269-NRGDP,,,
6195-MELTI,,,
2121-JAFOM,,,
1227-UDMZR,,,
5198-HQAEN,,,
2167-FQSTQ,,,
2819-GWENI,,,
3572-UUHRS,,,
2692-PFYTJ,,,
5955-EPOAZ,,,
6821-JPCDC,,,
8815-LMFLX,,,
9135-HSWOC,,,
8582-KRHPJ,,,
5811-IWXYM,,,
1506-YJTYT,,,
4123-DVHPH,,,
2228-BZDEE,,,
2789-CZANW,,,
7596-LDUXP,,,
2192-OZITF,,,
5651-CPDND,,,
1131-ALZWV,,,
7729-XBTWX,,,
9134-WYRVP,,,
3284-SVCRO,,,
9732-OUYRN,,,
0559-CKHUS,,,
2931-SVLTV,,,
7504-UWHNB,,,
2582-FFFZR,,,
8908-NMQTX,,,
1431-AIDJQ,,,
6288-LBEAR,,,
8413-YNHNV,,,
5808-TOTXO,,,
4369-NYSCF,,,
6333-YDVLT,,,
5324-KTGCG,,,
7394-LWLYN,,,
6873-UDNLD,,,
2700-LUEVA,,,
0958-YHXGP,,,
1101-SSWAG,,,
5743-KHMNA,,,
4194-FJARJ,,,
5325-UWTWJ,,,
3969-GYXEL,,,
6992-TKNYO,,,
4468-YDOVK,,,
2200-DSAAL,,,
4302-ZYFEL,,,
9351-LZYGF,,,
4366-CTOUZ,,,
1518-OMDIK,,,
6671-NGWON,,,
0595-ITUDF,,,
1955-IBMMB,,,
0096-BXERS,,,
3806-YAZOV,,,
7998-ZLXWN,,,
6253-WRFHY,,,
9133-AYJZG,,,
8680-CGLTP,,,
8430-TWCBX,,,
5018-GWURO,,,
6741-QRLUP,,,
4737-HOBAX,,,
8200-KLNYW,,,
3372-CDXFJ,,,
4781-ZXYGU,,,
7632-YUTXB,,,
2718-YSKCS,,,
9896-UYMIE,,,
0853-NWIFK,,,
8212-CRQXP,,,
6980-CDGFC,,,
7691-XVTZH,,,
2520-SGTTA,,,
1088-CNNKB,,,
1930-BZLHI,,,
5868-YTYKS,,,
3525-DVKFN,,,
1482-OXZSY,,,
0377-JBKKT,,,
5778-BVOFB,,,
3373-YZZYM,,,
0228-MAUWC,,,
7663-YJHSN,,,
4915-BFSXL,,,
3086-RUCRN,,,
5215-LNLDJ,,,
0257-KXZGU,,,
1307-ATKGB,,,
3714-XPXBW,,,
1850-AKQEP,,,
2824-DXNKN,,,
0848-ZGQIJ,,,
3621-CHYVB,,,
8042-RNLKO,,,
5372-FBKBN,,,
0420-TXVSG,,,
6217-TOWGS,,,
1045-LTCYT,,,
1544-JJMYL,,,
4636-JGAAI,,,
6874-SGLHU,,,
5951-AOFIH,,,
3059-NGMXB,,,
8652-YHIYU,,,
5278-PNYOX,,,
3486-HOOGQ,,,
5061-PBXFW,,,
8630-FJLIB,,,
3891-NLXJB,,,
4749-OJKQU,,,
0577-WHMEV,,,
5453-AXEPF,,,
3639-XJHKQ,,,
3716-LRGXK,,,
2263-SFSQZ,,,
9950-MTGYX,,,
3397-AVTKU,,,
4825-FUREZ,,,
2672-OJQZP,,,
3134-DSHVC,,,
7821-DPRQE,,,
2001-EWBQU,,,
6695-AMZUF,,,
8410-BGQXN,,,
1619-YWUBB,,,
7611-YKYTC,,,
0365-GXEZS,,,
0082-OQIQY,,,
3606-SBKRY,,,
0667-NSRGI,,,
6893-ODYYE,,,
8242-JSVBO,,,
9541-ZPSEA,,,
1139-WUOAH,,,
4693-VWVBO,,,
6937-GCDGQ,,,
0988-JRWWP,,,
5075-JSDKI,,,
8644-XYTSV,,,
3873-WOSBC,,,
7465-ZZRVX,,,
7975-JMZNT,,,
7251-XFOIL,,,
4116-IQRFR,,,
8259-DZLIZ,,,
7853-WNZSY,,,
3120-FAZKD,,,
8606-OEGQZ,,,
0225-ZORZP,,,
9489-JMTTN,,,
0967-BMLBD,,,
2830-LEWOA,,,
5006-MXVRN,,,
8327-WKMIE,,,
6917-FIJHC,,,
7797-EJMDP,,,
3530-VWVGU,,,
6368-NWMCE,,,
3633-CDBUW,,,
3956-MGXOG,,,
9274-UARKJ,,,
4077-HWUYD,,,
0103-CSITQ,,,
8671-KKKOS,,,
7305-ZWMAJ,,,
6578-KRMAW,,,
4860-IJUDE,,,
9688-YGXVR,,,
1945-XISKS,,,
5360-LJCNJ,,,
2607-FBDFF,,,
1100-DDVRV,,,
6728-WYQBC,,,
7216-KAOID,,,
6145-NNPNO,,,
5339-TJFEK,,,
2074-GUHPQ,,,
4625-XMOYM,,,
5827-MWCZK,,,
1385-TQOZW,,,
5914-XRFQB,,,
4329-YPDDQ,,,
4804-NCPET,,,
5944-UGLLK,,,
7787-BNTZM,,,
2252-ISRNH,,,
9415-TPKRV,,,
5322-TEUJK,,,
1866-DIOQZ,,,
8375-KVTHK,,,
2697-NQBPF,,,
3709-OIJEA,,,
1386-ZIKUV,,,
0599-XNYDO,,,
6377-WHAOX,,,
6855-VLGOS,,,
8746-OQQRW,,,
3181-MIZBN,,,
7766-CLTIC,,,
5650-YLIBA,,,
0825-CPPQH,,,
9084-OAYKL,,,
6122-LJADA,,,
2400-XIWIO,,,
7569-NMZYQ,,,
5201-USSQZ,,,
2105-PHWON,,,
1494-EJZDW,,,
8003-EWNDZ,,,
1897-RCFUM,,,
9256-JTBNZ,,,
2211-RMNHO,,,
2432-TFSMK,,,
4929-ROART,,,
1834-ABKHQ,,,
1741-WTPON,,,
3932-IJWDZ,,,
1240-HCBOH,,,
3594-KADLU,,,
3796-ENZGF,,,
1734-ZMNTZ,,,
2853-CWQFQ,,,
0813-TAXXS,,,
2519-TWKFS,,,
0626-QXNGV,,,
6723-CEGQI,,,
4732-RRJZC,,,
9499-XPZXM,,,
4338-EYCER,,,
3007-FDPEA,,,
8513-OLYGY,,,
0311-QYWSS,,,
8705-DWKTI,,,
3680-CTHUH,,,
1202-KKGFU,,,
6112-KTHFQ,,,
1852-XEMDW,,,
1820-DJFPH,,,
9426-SXNHE,,,
9068-FHQHD,,,
1269-FOYWN,,,
9895-VFOXH,,,
1230-QAJDW,,,
5701-ZIKJE,,,
5032-MIYKT,,,
7396-VJUZB,,,
9717-QEBGU,,,
5172-RKOCB,,,
6509-TSGWN,,,
3178-CIFOT,,,
4530-NDRKU,,,
5985-TBABQ,,,
9800-ONTFE,,,
6743-HHQPF,,,
8455-HIRAQ,,,
6616-AALSR,,,
9415-ZNBSX,,,
4018-KJYUY,,,
3884-UEBXB,,,
8780-RSYYU,,,
5537-UXXVS,,,
1791-PQHBB,,,
8701-DGLVH,,,
8741-LQOBK,,,
8082-GHXOP,,,
0980-FEXWF,,,
3011-WQKSZ,,,
8218-FFJDS,,,
9360-OMDZZ,,,
0345-XMMUG,,,
2832-SCUCO,,,
7036-ZZKBD,,,
0265-PSUAE,,,
0463-TXOAK,,,
0594-UFTUL,,,
9509-MPYOD,,,
9128-CPXKI,,,
0129-KPTWJ,,,
5855-EIBDE,,,
5365-LLFYV,,,
1928-BXYIV,,,
5760-FXFVO,,,
0961-ZWLVI,,,
5181-OABFK,,,
7816-VGHTO,,,
5871-DGTXZ,,,
7550-WIQVA,,,
7544-ZVIKX,,,
0016-QLJIS,,,
7508-DQAKK,,,
5176-OLSKT,,,
9356-AXGMP,,,
3556-BVQGL,,,
7581-EBBOU,,,
5073-RZGBK,,,
2192-CKRLV,,,
3154-HMWUU,,,
6119-SPUDB,,,
6522-OIQSX,,,
8748-HFWBO,,,
1052-QJIBV,,,
1319-YLZJG,,,
0723-FDLAY,,,
3050-RLLXC,,,
9298-WGMRW,,,
3088-LHEFH,,,
8544-JNBOX,,,
6681-ZSEXG,,,
6116-RFVHN,,,
8884-FEEWR,,,
3125-RAHBV,,,
0373-AIVNJ,,,
1682-VCOIO,,,
2072-ZVJJX,,,
8849-AYPTR,,,
9518-IMLHK,,,
3646-ITDGM,,,
3569-VLDHH,,,
8224-KDLKN,,,
4001-TSBTV,,,
8727-XDPUD,,,
1043-UXOVO,,,
1064-FBXNK,,,
2878-DHMIN,,,
7762-ONLJY,,,
5795-BKOYE,,,
7402-PWYJJ,,,
0018-NYROU,,,
7501-VTYLJ,,,
7608-RGIRO,,,
0480-BIXDE,,,
5895-QSXOD,,,
9814-AOUDH,,,
6175-IRFIT,,,
1622-HSHSF,,,
6749-UTDVX,,,
5542-DHSXL,,,
9102-OXKFY,,,
7808-DVWEP,,,
2284-VFLKH,,,
0366-NQSHS,,,
3807-BPOMJ,,,
3892-NXAZG,,,
4182-BGSIQ,,,
0988-AADSA,,,
9972-NKTFD,,,
3717-LNXKW,,,
5734-EJKXG,,,
2207-RYYRL,,,
6729-FZWSY,,,
9695-IDRZR,,,
8144-DGHXP,,,
7814-LEEVE,,,
8631-WUXGY,,,
5906-DVAPM,,,
6654-QGBZZ,,,
5641-DMBFJ,,,
9200-NLNPD,,,
2664-XJZNO,,,
0921-OHLVP,,,
8350-NYMVI,,,
1600-DILPE,,,
0536-ESJEP,,,
4654-GGUII,,,
6478-HRRCZ,,,
8510-BBWMU,,,
6857-TKDJV,,,
2360-RDGRO,,,
0584-BJQGZ,,,
1360-XFJMR,,,
9058-MJLZC,,,
0902-XKXPN,,,
5177-RVZNU,,,
0056-EPFBG,,,
8993-IZEUX,,,
8190-ZTQFB,,,
0931-MHTEM,,,
0440-UEDAI,,,
1337-BOZWO,,,
0868-VJRDR,,,
6344-SFJVH,,,
3950-VPYJB,,,
7321-ZNSLA,,,
8727-JQFHV,,,
9475-NNDGC,,,
1355-KUSBG,,,
3688-FTHLT,,,
0899-LIIBW,,,
1384-RCUXW,,,
5825-XJOCM,,,
6848-YLDFR,,,
8125-QPFJD,,,
2320-YKQBO,,,
4973-RLZVI,,,
7869-ZYDST,,,
1215-EXRMO,,,
2305-MRGLV,,,
8404-VIOMB,,,
2359-KLTEK,,,
2673-ZALNP,,,
9184-GALIL,,,
4393-RYCRE,,,
9746-MDMBK,,,
3162-ZJZFU,,,
8404-GFGCZ,,,
3521-MNKLV,,,
2533-TIBIX,,,
5092-STPKP,,,
0114-PEGZZ,,,
3359-DSRKA,,,
8639-NHQEI,,,
7161-DFHUF,,,
3720-DBRWL,,,
4994-OBRSZ,,,
0562-FGDCR,,,
2436-QBZFP,,,
3420-YJLQT,,,
6040-CGACY,,,
6582-PLFUU,,,
8242-PDSGJ,,,
0264-CNITK,,,
0089-IIQKO,,,
7839-NUIAA,,,
6075-QMNRR,,,
5966-EMAZU,,,
0440-EKDCF,,,
4774-HHGGS,,,
8180-AKMJV,,,
4298-OYIFC,,,
5566-SOEZD,,,
9842-EFSYY,,,
2272-WUSPA,,,
0930-EHUZA,,,
9975-SKRNR,,,
4973-MGTON,,,
3682-YEUWS,,,
1223-UNPKS,,,
3446-QDSZF,,,
7379-FNIUJ,,,
1627-AFWVJ,,,
4486-EFAEB,,,
0060-FUALY,,,
6954-OOYZZ,,,
7088-FBAWU,,,
8313-AFGBW,,,
3097-IDVPU,,,
2303-PJYHN,,,
9795-VOWON,,,
1237-WIYYZ,,,
1987-AUELQ,,,
4822-LPTYJ,,,
8165-CBKXO,,,
6527-PZFPV,,,
9593-CVZKR,,,
5236-XMZJY,,,
4827-DPADN,,,
2694-CIUMO,,,
5846-ABOBJ,,,
1439-LCGVL,,,
0909-SDHNU,,,
4647-XXZAM,,,
7740-KKCXF,,,
5360-XGYAZ,,,
3557-HTYWR,,,
1699-TLDLZ,,,
5600-PDUJF,,,
0567-XRHCU,,,
2067-QYTCF,,,
7407-SUJIZ,,,
9150-KPBJQ,,,
0052-DCKON,,,
3654-ARMGP,,,
9367-TCUYN,,,
0708-SJDIS,,,
2073-QBVBI,,,
6928-ONTRW,,,
5231-FIQPA,,,
6617-WLBQC,,,
2599-CIPQE,,,
8774-GSBUN,,,
7326-RIGQZ,,,
1401-FTHFQ,,,
0254-FNMCI,,,
1848-LBZHY,,,
8118-TJAFG,,,
5429-LWCMV,,,
7298-IZWLY,,,
3955-JBZZM,,,
4815-TUMEQ,,,
9909-IDLEK,,,
4092-OFQZS,,,
1561-BWHIN,,,
9927-DSWDF,,,
9500-LTVBP,,,
7252-NTGSS,,,
8149-AIQCG,,,
0899-WZRSD,,,
3255-GRXMG,,,
4828-FAZPK,,,
6094-ZIVKX,,,
3262-EIDHV,,,
7354-OIJLX,,,
1376-HHBDV,,,
6133-OZILE,,,
7191-ADRGF,,,
5018-LXQQG,,,
6892-BOGQE,,,
1746-TGTWV,,,
8050-WYBND,,,
2821-WARNZ,,,
4879-GZLFH,,,
8314-HTWVE,,,
9402-ROUMJ,,,
2507-QZPQS,,,
7159-NOKYQ,,,
5707-ZMDJP,,,
8779-YIQQA,,,
7136-IHZJA,,,
8966-OIQHG,,,
7074-STDCN,,,
8739-QOTTN,,,
1399-OUPJN,,,
0277-BKSQP,,,
5774-XZTQC,,,
2676-SSLTO,,,
6266-QHOJZ,,,
7269-JISCY,,,
0363-SVHYR,,,
8547-NSBBO,,,
6591-QGOYB,,,
9070-BCKQP,,,
6421-SZVEM,,,
1328-EUZHC,,,
8878-RYUKI,,,
9633-DENPU,,,
7811-JIVPF,,,
7113-HIPFI,,,
8541-QVFKM,,,
9258-CNWAC,,,
6374-AFWOX,,,
5317-FLPJF,,,
7621-VPNET,,,
6034-YMTOB,,,
4903-CNOZC,,,
4353-HYOJD,,,
7267-FRMJW,,,
4188-FRABG,,,
0620-DLSLK,,,
3850-OKINF,,,
1156-ZFYDO,,,
5549-ZGHFB,,,
7577-SWIFR,,,
0303-WMMRN,,,
6408-OTUBZ,,,
5204-HMGYF,,,
3727-OVPRY,,,
3797-FKOGQ,,,
7622-NXQZR,,,
6196-HBOBZ,,,
3970-XGJDU,,,
7017-VFULY,,,
5562-YJQGT,,,
8807-OPMBM,,,
8294-UIMBA,,,
8109-YUOHE,,,
5840-NVDCG,,,
8092-NLTGF,,,
5928-QLDHB,,,
9840-EFJQB,,,
0696-UKTOX,,,
4801-KFYKL,,,
3472-OAOOR,,,
6135-OZQVA,,,
