Customer ID,Persona,raw_cluster,Churn Value,Age,married_bin,senior_bin,Number of Dependents,Tenure in Months,Monthly Charge,is_fiber,is_mpm,protection_count,Number of Referrals,Satisfaction Score,CLTV
0455-XFASS,P1: Family Anchor,3,0,61,1,0,2,3,69.55,1,1,0,3,3,5998
0301-KOBTQ,P2: Solo Drifter,0,0,50,0,0,0,32,20.05,0,0,0,0,5,3398
4367-NUYAO,P1: Family Anchor,3,0,39,1,0,1,10,25.75,0,0,0,5,5,4950
9170-ARBTB,P2: Solo Drifter,0,0,41,1,0,0,52,19.6,0,0,0,0,3,4848
7241-AJHFS,P2: Solo Drifter,0,0,53,0,0,0,32,87.65,1,1,2,0,3,2426
4546-FOKWR,P2: Solo Drifter,0,0,35,0,0,0,16,74.75,1,1,0,0,5,3574
9036-CSKBW,P4: Connected Professional,2,0,62,0,0,0,51,107.45,1,0,3,0,3,5446
5832-TRLPB,P2: Solo Drifter,0,0,30,0,0,0,29,75.35,0,0,2,0,3,4422
8590-YFFQO,P4: Connected Professional,2,0,24,1,0,0,70,64.95,0,0,4,1,3,5669
8659-IOOPU,P4: Connected Professional,2,0,25,1,0,2,71,100.45,1,0,3,4,3,6171
1338-CECEE,P4: Connected Professional,2,0,28,1,0,0,41,68.5,0,0,2,4,4,3877
7439-DKZTW,P2: Solo Drifter,0,0,49,0,0,0,1,80.55,1,1,0,0,4,3154
4646-QZXTF,P4: Connected Professional,2,0,38,1,0,0,7,81.25,0,1,3,4,3,5928
9742-XOKTS,P4: Connected Professional,2,0,60,1,0,1,67,89.55,1,0,3,10,3,6194
6921-OZMFH,P1: Family Anchor,3,0,38,1,0,1,5,55.7,0,1,1,3,3,3598
9578-FOMUK,P1: Family Anchor,3,0,53,0,0,3,15,24.8,0,1,0,0,3,3965
4712-UYOOI,P1: Family Anchor,3,0,21,1,0,3,20,20.0,0,1,0,4,3,3402
7722-CVFXN,P4: Connected Professional,2,0,50,1,0,3,54,105.2,1,0,2,9,5,5546
8717-VCTXJ,P2: Solo Drifter,0,0,32,0,0,0,42,19.55,0,0,0,0,3,5293
7363-QTBIW,P4: Connected Professional,2,0,24,1,0,0,9,79.75,1,1,0,3,5,4654
4159-NAAIX,P4: Connected Professional,2,0,24,0,0,0,63,97.45,1,0,1,0,3,4769
0971-QIFJK,P1: Family Anchor,3,0,57,1,0,0,69,24.25,0,0,0,10,3,4884
9397-TZSHA,P2: Solo Drifter,0,0,24,0,0,0,69,24.6,0,0,0,0,5,5294
3391-JSQEW,P1: Family Anchor,3,0,32,1,0,0,40,50.15,0,1,1,7,4,2454
0343-QLUZP,P2: Solo Drifter,0,0,38,0,0,0,60,39.6,0,0,3,0,3,5544
3312-UUMZW,P4: Connected Professional,2,0,33,1,0,0,32,98.85,1,1,1,3,4,3981
1271-UODNO,P2: Solo Drifter,0,0,60,0,0,0,39,53.85,0,0,1,0,3,2380
8461-EFQYM,P2: Solo Drifter,0,0,36,0,0,0,38,24.25,0,0,0,0,3,2997
6900-RBKER,P2: Solo Drifter,0,0,32,0,0,0,52,89.45,1,0,1,0,3,5386
6891-JPYFF,P4: Connected Professional,2,0,57,1,0,3,48,105.25,1,1,2,1,3,4275
1459-QNFQT,P4: Connected Professional,2,0,21,1,0,0,70,59.5,0,0,3,7,4,4031
1047-NNCBF,P2: Solo Drifter,0,0,56,0,0,0,20,70.55,1,1,0,0,3,5790
3696-XRIEN,P2: Solo Drifter,0,0,59,0,0,0,50,82.5,0,0,3,0,4,5258
0074-HDKDG,P4: Connected Professional,2,0,46,1,0,0,25,61.6,0,0,3,5,3,3807
8791-GFXLZ,P2: Solo Drifter,0,0,58,0,0,0,12,49.05,0,1,1,0,5,4244
9330-DHBFL,P4: Connected Professional,2,0,29,1,0,0,23,66.25,0,0,4,4,4,2072
0098-BOWSO,P2: Solo Drifter,0,0,26,0,0,0,27,19.4,0,1,0,0,5,3792
5859-HZYLF,P1: Family Anchor,3,0,45,1,0,2,26,19.15,0,0,0,9,5,4347
3156-QLHBO,P2: Solo Drifter,0,0,58,0,0,1,2,19.25,0,1,0,0,3,4725
2208-NQBCT,P1: Family Anchor,3,0,23,1,0,3,26,81.95,1,1,2,10,3,2817
6621-NRZAK,P1: Family Anchor,3,0,40,1,0,2,63,20.0,0,0,0,7,5,5975
0831-JNISG,P1: Family Anchor,3,0,52,1,0,2,71,19.8,0,0,0,9,4,5406
0774-IFUVM,P1: Family Anchor,3,0,19,1,0,2,11,65.15,0,1,1,7,3,5942
9553-DLCLU,P4: Connected Professional,2,0,30,0,0,0,13,88.95,0,0,4,0,3,5407
1641-BYBTK,P1: Family Anchor,3,0,38,0,0,2,6,20.2,0,1,0,0,4,3478
2446-ZKVAF,P1: Family Anchor,3,0,19,1,0,0,18,56.8,0,1,1,5,5,5558
3522-CDKHF,P4: Connected Professional,2,0,21,1,0,0,32,75.5,1,1,1,6,3,3131
1430-SFQSA,P2: Solo Drifter,0,0,46,0,0,0,29,35.6,0,0,2,0,4,3898
0411-EZJZE,P2: Solo Drifter,0,0,62,0,0,0,3,60.25,0,1,0,0,4,4830
8807-ARQET,P2: Solo Drifter,0,0,59,0,0,0,41,40.35,0,1,1,0,5,2454
8992-CEUEN,P2: Solo Drifter,0,0,59,0,0,0,1,18.85,0,1,0,0,4,5084
4320-QMLLA,P2: Solo Drifter,0,0,57,0,0,0,7,54.85,0,1,0,0,3,3481
8777-PVYGU,P4: Connected Professional,2,0,36,1,0,0,52,64.3,0,0,2,0,4,4405
8292-ITGYJ,P1: Family Anchor,3,0,48,1,0,1,45,24.65,0,0,0,7,4,3043
6870-ZWMNX,P4: Connected Professional,2,0,55,1,0,0,70,76.1,0,0,3,4,4,5115
0621-CXBKL,P2: Solo Drifter,0,0,62,0,0,0,53,18.7,0,0,0,0,5,4116
5334-JLAXU,P4: Connected Professional,2,0,44,1,0,0,60,94.1,1,1,2,8,3,5267
9359-UGBTK,P2: Solo Drifter,0,0,63,0,0,0,67,72.35,0,0,3,0,3,4910
6479-OAUSD,P2: Solo Drifter,0,0,41,0,0,0,25,19.9,0,0,0,0,3,2130
7129-ACFOG,P2: Solo Drifter,0,0,56,0,0,0,5,53.8,0,1,1,0,4,2182
4189-NAKJS,P2: Solo Drifter,0,0,29,0,0,0,26,51.55,0,0,0,0,3,3130
5562-BETPV,P1: Family Anchor,3,0,21,1,0,0,1,19.65,0,0,0,1,3,2539
9127-FHJBZ,P4: Connected Professional,2,0,60,1,0,3,72,114.0,1,0,4,1,3,4558
6994-ORCWG,P2: Solo Drifter,0,0,33,0,0,0,14,54.25,0,0,1,0,5,4423
1346-UFHAX,P2: Solo Drifter,0,0,59,0,0,0,13,80.0,1,1,1,0,3,5577
2933-XEUJM,P2: Solo Drifter,0,0,56,0,0,0,46,79.2,0,0,2,0,4,2007
4835-YSJMR,P2: Solo Drifter,0,0,59,0,0,0,39,49.8,0,0,1,0,4,2202
3164-YAXFY,P2: Solo Drifter,0,0,56,0,0,0,57,53.75,0,1,2,0,4,5594
0887-WBJVH,P4: Connected Professional,2,0,29,1,0,0,53,93.45,1,0,1,1,4,4700
4660-IRIBM,P4: Connected Professional,2,0,32,1,0,1,18,87.9,1,1,2,1,4,5192
7670-ZBPOQ,P4: Connected Professional,2,0,59,1,0,0,58,61.05,0,0,2,1,4,4411
0080-OROZO,P2: Solo Drifter,0,0,38,0,0,0,35,99.25,1,0,2,0,3,3244
3916-NRPAP,P2: Solo Drifter,0,0,21,0,0,0,3,85.7,1,1,1,0,5,5806
6807-SIWJI,P4: Connected Professional,2,0,47,0,0,0,38,104.85,1,0,2,0,4,2709
8221-HVAYI,P4: Connected Professional,2,0,60,1,0,0,35,69.15,0,0,4,0,3,3945
5232-NXPAY,P2: Solo Drifter,0,0,33,0,0,0,47,74.45,0,0,2,0,3,3459
8967-SZQAS,P2: Solo Drifter,0,0,25,0,0,0,14,50.45,0,1,1,0,5,3185
0455-ENTCR,P4: Connected Professional,2,0,58,1,0,0,66,85.25,0,0,3,1,4,5012
8944-AILEF,P1: Family Anchor,3,0,26,1,0,0,15,19.45,0,1,0,1,5,2483
5542-NKVRU,P2: Solo Drifter,0,0,24,0,0,0,42,20.75,0,0,0,0,3,2574
7126-RBHSD,P2: Solo Drifter,0,0,53,1,0,0,17,78.9,1,1,1,1,3,2362
5370-IIVVL,P4: Connected Professional,2,0,26,0,0,0,37,104.5,1,0,2,0,3,4812
6789-HJBWG,P2: Solo Drifter,0,0,20,0,0,0,12,49.4,0,1,1,0,3,5007
9087-EYCPR,P2: Solo Drifter,0,0,63,0,0,0,60,25.0,0,0,0,0,3,6355
6791-YBNAK,P1: Family Anchor,3,0,26,1,0,2,18,25.55,0,1,0,9,3,4134
6077-BDPXA,P2: Solo Drifter,0,0,56,0,0,0,3,70.15,1,1,0,0,3,2228
0013-MHZWF,P2: Solo Drifter,0,0,23,0,0,3,9,69.4,0,1,1,0,3,5108
8268-YDIXR,P4: Connected Professional,2,0,45,1,0,0,56,93.15,1,0,3,1,3,4778
4291-SHSBH,P2: Solo Drifter,0,0,25,0,0,0,7,69.55,1,1,0,0,3,4704
6980-IMXXE,P1: Family Anchor,3,0,28,1,0,2,69,20.2,0,0,0,5,5,5267
0040-HALCW,P1: Family Anchor,3,0,42,1,0,3,54,20.4,0,0,0,3,4,6393
0784-GTUUK,P1: Family Anchor,3,0,26,1,0,0,62,23.75,0,0,0,6,4,4811
2294-DMMUS,P1: Family Anchor,3,0,25,1,0,3,62,70.45,0,1,0,9,5,5057
0872-JCPIB,P2: Solo Drifter,0,0,47,0,0,0,17,65.75,0,1,1,0,4,3921
3055-MJDSB,P2: Solo Drifter,0,0,24,0,0,0,9,24.6,0,1,0,0,5,2323
9091-WTUUY,P4: Connected Professional,2,0,30,1,0,0,64,69.25,0,0,3,4,4,4226
7115-IRDHS,P1: Family Anchor,3,0,64,1,0,0,72,24.65,0,0,0,3,5,5065
8496-DMZUK,P2: Solo Drifter,0,0,62,0,0,0,30,90.4,1,0,3,0,4,3171
2040-VZIKE,P4: Connected Professional,2,0,56,1,0,0,49,100.85,1,1,1,3,3,5417
9068-VPWQQ,P4: Connected Professional,2,0,21,1,0,0,61,75.35,0,0,3,10,4,6466
0178-SZBHO,P1: Family Anchor,3,0,54,1,0,1,47,87.2,1,1,1,7,3,3760
0384-RVBPI,P2: Solo Drifter,0,0,64,0,0,0,20,64.4,0,1,2,0,3,2120
1299-AURJA,P1: Family Anchor,3,0,43,1,0,2,70,24.7,0,0,0,8,4,5907
4525-VZCZG,P4: Connected Professional,2,0,58,0,0,1,54,105.85,1,0,3,0,4,5915
2788-CJQAQ,P2: Solo Drifter,0,0,39,0,0,0,13,19.45,0,0,0,0,5,3799
0319-QZTCO,P1: Family Anchor,3,0,25,1,0,2,3,58.7,0,1,1,9,3,3654
2120-SMPEX,P2: Solo Drifter,0,0,43,0,0,0,25,20.15,0,1,0,0,5,3848
0096-FCPUF,P2: Solo Drifter,0,0,58,0,0,0,30,64.5,0,1,1,0,3,5039
0668-OGMHD,P1: Family Anchor,3,0,20,1,0,0,21,28.5,0,1,1,8,4,3766
9408-HRXRK,P4: Connected Professional,2,0,63,1,0,1,45,105.15,1,1,2,9,4,5915
5593-SUAOO,P1: Family Anchor,3,0,60,1,0,3,24,83.15,1,0,2,6,5,2404
6766-HFKLA,P4: Connected Professional,2,0,60,1,0,0,56,103.2,1,0,2,10,5,4534
7617-EYGLW,P2: Solo Drifter,0,0,62,0,0,0,1,19.45,0,1,0,0,3,5820
2226-ICFDO,P4: Connected Professional,2,0,39,1,0,0,72,85.9,0,0,3,9,4,6361
5529-GIBVH,P2: Solo Drifter,0,0,57,0,0,0,47,20.15,0,0,0,0,3,2618
9992-UJOEL,P2: Solo Drifter,0,0,22,0,0,0,2,50.3,0,1,1,0,5,5870
4741-WWJQZ,P2: Solo Drifter,0,0,49,1,0,0,2,80.15,1,1,2,0,3,5251
6625-UTXEW,P2: Solo Drifter,0,0,26,1,0,0,12,51.25,0,1,1,1,3,3097
6244-BESBM,P4: Connected Professional,2,0,61,1,0,1,69,95.2,1,0,1,6,4,6166
2612-PHGOX,P4: Connected Professional,2,0,47,1,0,0,64,76.1,0,0,3,4,4,4222
8480-PPONV,P4: Connected Professional,2,0,56,1,0,3,62,115.55,1,0,4,3,3,6349
8780-IHCRN,P1: Family Anchor,3,0,23,1,0,2,63,24.65,0,0,0,5,4,4392
4598-ZADCK,P2: Solo Drifter,0,0,34,0,0,0,53,53.6,0,0,4,0,3,5183
1257-SXUXQ,P1: Family Anchor,3,0,20,1,0,1,5,19.45,0,1,0,10,3,4573
7182-OVLBJ,P4: Connected Professional,2,0,32,1,0,3,62,101.15,1,0,1,4,3,5735
5095-ETBRJ,P4: Connected Professional,2,0,28,1,0,0,55,56.8,0,0,3,5,4,4702
4821-WQOYN,P1: Family Anchor,3,0,25,1,0,2,72,20.1,0,0,0,6,4,4603
4730-AWNAU,P4: Connected Professional,2,0,59,1,0,0,36,60.7,0,0,3,7,3,3671
3452-FLHYD,P1: Family Anchor,3,0,47,1,0,0,25,20.95,0,0,0,3,4,5682
9531-NSBMR,P2: Solo Drifter,0,0,44,0,0,0,36,19.25,0,0,0,0,3,4904
6260-ONULR,P2: Solo Drifter,0,0,55,0,0,0,1,62.8,0,1,0,0,5,2438
4389-UEFCZ,P4: Connected Professional,2,0,25,1,0,0,72,105.5,1,0,2,0,3,5551
8711-LOBKY,P1: Family Anchor,3,0,50,1,0,1,59,19.85,0,0,0,2,3,6144
8985-OOPOS,P2: Solo Drifter,0,0,54,0,0,0,1,74.1,0,0,2,0,5,2900
8800-ZKRFW,P4: Connected Professional,2,0,62,1,0,2,30,107.5,1,1,3,9,4,3094
2616-FLVQC,P2: Solo Drifter,0,0,42,0,0,0,64,19.55,0,0,0,0,3,6036
9968-FFVVH,P4: Connected Professional,2,0,20,0,0,0,63,68.8,0,0,4,0,3,5082
8390-FESFV,P4: Connected Professional,2,0,60,0,0,0,62,84.5,0,0,3,0,4,5466
3022-BEXHZ,P4: Connected Professional,2,0,19,1,0,1,67,111.2,1,0,3,6,4,6060
6248-TKCQV,P4: Connected Professional,2,0,37,1,0,0,70,80.6,0,0,2,5,3,5880
6198-ZFIOJ,P2: Solo Drifter,0,0,50,0,0,0,5,75.6,1,1,0,0,3,3469
5989-OMNJE,P4: Connected Professional,2,0,42,1,0,0,24,57.6,0,0,3,6,4,5623
1291-CUOCY,P4: Connected Professional,2,0,55,1,0,0,72,110.6,1,0,3,7,3,5444
9795-SHUHB,P4: Connected Professional,2,0,26,1,0,0,66,58.2,0,0,3,9,3,5313
3230-IUALN,P4: Connected Professional,2,0,41,1,0,0,45,81.0,0,0,3,10,3,2934
0042-RLHYP,P1: Family Anchor,3,0,47,1,0,3,69,19.7,0,0,0,5,5,4131
4945-RVMTE,P2: Solo Drifter,0,0,57,0,0,0,28,59.55,0,1,1,0,3,3354
1866-NXPSP,P2: Solo Drifter,0,0,48,0,0,0,36,75.55,0,0,4,0,4,3235
3941-XTSKM,P4: Connected Professional,2,0,32,1,0,0,42,45.1,0,0,2,6,4,3844
1661-CZBAU,P2: Solo Drifter,0,0,50,0,0,0,48,70.95,0,0,2,0,3,2667
5158-RIVOP,P1: Family Anchor,3,0,32,1,0,1,11,20.9,0,0,0,3,5,5359
9788-YTFGE,P2: Solo Drifter,0,0,47,0,0,0,7,19.95,0,1,0,0,3,3331
9277-JOOMO,P2: Solo Drifter,0,0,27,0,0,0,3,24.6,0,1,0,0,4,5756
1907-YLNYW,P2: Solo Drifter,0,0,47,0,0,0,8,66.7,0,1,2,0,3,4490
8947-YRTDV,P4: Connected Professional,2,0,42,1,0,3,32,94.8,1,0,3,1,4,5288
3161-ONRWK,P4: Connected Professional,2,0,35,1,0,0,60,65.85,0,0,4,4,3,4053
0114-RSRRW,P1: Family Anchor,3,0,21,1,0,0,10,19.95,0,1,0,9,4,3831
4565-NLZBV,P1: Family Anchor,3,0,33,1,0,0,71,24.65,0,0,0,5,4,4015
6682-VCIXC,P4: Connected Professional,2,0,61,1,0,0,43,51.25,0,0,3,2,3,5656
6475-VHUIZ,P1: Family Anchor,3,0,47,1,0,0,23,54.25,0,1,2,6,5,5140
3910-MRQOY,P1: Family Anchor,3,0,28,1,0,0,72,19.4,0,0,0,8,3,5398
0661-WCQNQ,P1: Family Anchor,3,0,56,1,0,0,22,56.25,0,0,2,8,4,3733
7537-RBWEA,P2: Solo Drifter,0,0,19,0,0,0,1,25.15,0,1,0,0,5,3513
4656-CAURT,P2: Solo Drifter,0,0,57,0,0,0,69,23.95,0,0,0,0,3,6059
0121-SNYRK,P2: Solo Drifter,0,0,45,0,0,0,50,35.4,0,0,2,0,3,5052
3733-LSYCE,P4: Connected Professional,2,0,22,1,0,0,15,75.35,1,1,1,6,5,4891
6265-FRMTQ,P2: Solo Drifter,0,0,56,0,0,0,31,20.4,0,0,0,0,3,5363
1371-DWPAZ,P4: Connected Professional,2,0,64,1,0,0,10,56.05,0,0,4,2,4,4740
2017-CCBLH,P2: Solo Drifter,0,0,55,0,0,0,8,20.0,0,0,0,0,3,3087
7690-KPNCU,P4: Connected Professional,2,0,20,1,0,0,64,73.05,0,0,2,5,3,4515
0536-BGFMZ,P1: Family Anchor,3,0,27,1,0,0,28,20.5,0,1,0,3,4,5145
2293-IJWPS,P4: Connected Professional,2,0,39,1,0,0,57,100.75,1,0,1,5,3,6354
5469-NUJUR,P2: Solo Drifter,0,0,58,0,0,0,19,19.95,0,0,0,0,4,2831
2625-TRCZQ,P4: Connected Professional,2,0,21,1,0,0,51,49.65,0,1,1,0,3,5528
4102-HLENU,P4: Connected Professional,2,0,51,1,0,0,67,65.65,0,0,3,5,3,5441
7266-GSSJX,P1: Family Anchor,3,0,43,1,0,2,11,20.45,0,1,0,3,5,2606
7722-VJRQD,P4: Connected Professional,2,0,38,1,0,0,72,60.95,0,0,3,8,4,4147
7073-QETQY,P1: Family Anchor,3,0,59,1,0,0,66,20.35,0,0,0,9,5,4845
5624-RYAMH,P2: Solo Drifter,0,0,43,0,0,0,9,19.5,0,1,0,0,4,4283
0196-JTUQI,P2: Solo Drifter,0,0,59,0,0,0,9,75.2,1,1,0,0,5,5841
7130-YXBRO,P4: Connected Professional,2,0,28,1,0,0,48,111.45,1,1,3,9,3,2319
9272-LSVYH,P2: Solo Drifter,0,0,23,0,0,0,10,70.15,1,1,0,0,3,3963
3084-DOWLE,P4: Connected Professional,2,0,47,1,0,0,72,92.0,0,0,4,8,3,6434
1084-MNSMJ,P4: Connected Professional,2,0,63,1,0,0,51,85.5,0,0,4,10,3,6261
6250-CGGUN,P2: Solo Drifter,0,0,41,0,0,0,54,84.4,1,0,3,0,3,4154
5478-JJVZK,P2: Solo Drifter,0,0,38,0,0,0,33,60.9,0,1,2,0,4,3009
7596-IIWYC,P2: Solo Drifter,0,0,62,0,0,0,27,20.25,0,0,0,0,3,5250
9793-WECQC,P2: Solo Drifter,0,0,53,0,0,0,23,95.3,1,1,1,0,3,5029
4291-HPAXL,P2: Solo Drifter,0,0,63,0,0,2,1,19.85,0,1,0,0,3,4840
8999-YPYBV,P4: Connected Professional,2,0,63,1,0,0,45,84.35,0,0,4,3,3,3403
1839-FBNFR,P1: Family Anchor,3,0,35,1,0,1,39,19.85,0,0,0,3,5,3032
3071-MVJCD,P4: Connected Professional,2,0,40,1,0,0,72,82.3,0,0,4,10,3,4162
1697-BCSHV,P1: Family Anchor,3,0,44,1,0,1,58,66.8,0,1,1,2,5,6433
0562-KBDVM,P2: Solo Drifter,0,0,62,0,0,0,70,44.6,0,0,4,0,3,4442
1131-SUEKT,P4: Connected Professional,2,0,41,1,0,1,61,98.45,1,0,2,4,3,4000
3717-OEAUQ,P2: Solo Drifter,0,0,37,0,0,0,2,70.7,1,1,0,0,4,2388
4538-WNTMJ,P2: Solo Drifter,0,0,39,1,0,0,46,24.95,0,0,0,0,3,3979
9432-RUVSL,P4: Connected Professional,2,0,43,0,0,0,48,102.5,1,0,3,0,3,3262
8060-HIWJJ,P4: Connected Professional,2,0,35,0,0,0,64,86.55,0,0,3,0,4,4934
7684-XSZIY,P1: Family Anchor,3,0,53,1,0,3,72,24.3,0,0,0,3,4,5160
9089-UOWJG,P1: Family Anchor,3,0,51,1,0,3,12,58.35,0,1,1,2,4,5068
8039-ACLPL,P4: Connected Professional,2,0,29,1,0,0,72,68.75,0,0,3,6,3,4505
9885-AIBVB,P4: Connected Professional,2,0,62,1,0,0,29,85.8,1,1,2,4,3,2568
1934-MKPXS,P1: Family Anchor,3,0,21,1,0,0,33,20.1,0,0,0,3,5,3636
2592-YKDIF,P2: Solo Drifter,0,0,47,0,0,0,1,20.35,0,1,0,0,3,5774
2272-JKMSI,P4: Connected Professional,2,0,42,1,0,3,62,110.8,1,0,3,5,4,4306
8714-CTZJW,P2: Solo Drifter,0,0,24,0,0,0,4,82.85,1,1,1,0,3,3154
3569-EDBPQ,P2: Solo Drifter,0,0,44,0,0,0,24,84.35,1,1,2,0,3,2198
3131-NWVFJ,P1: Family Anchor,3,0,56,1,0,0,14,19.55,0,0,0,9,3,5620
7521-YXVZY,P1: Family Anchor,3,0,38,0,0,3,3,19.95,0,1,0,0,5,4430
2373-NTKOD,P2: Solo Drifter,0,0,40,0,0,0,8,66.25,0,1,0,0,5,3026
1970-KKFWL,P2: Solo Drifter,0,0,38,0,0,0,35,23.3,0,0,0,0,3,2416
9337-SRRNI,P1: Family Anchor,3,0,64,0,0,3,66,25.3,0,0,0,0,4,6019
0895-UADGO,P2: Solo Drifter,0,0,46,0,0,0,8,44.55,0,0,2,0,3,5489
5678-VFNEQ,P4: Connected Professional,2,0,19,1,0,0,71,104.1,1,0,2,8,4,4695
5977-CKHON,P4: Connected Professional,2,0,59,1,0,3,43,92.55,1,1,1,3,3,3853
1830-GGFNM,P4: Connected Professional,2,0,35,1,0,2,65,94.55,1,0,4,6,4,4603
5302-BDJNT,P2: Solo Drifter,0,0,27,0,0,0,35,95.5,1,1,2,0,3,3715
5223-UZAVK,P4: Connected Professional,2,0,51,0,0,0,64,100.3,1,0,2,0,5,4986
4859-ZSRDZ,P4: Connected Professional,2,0,58,1,0,0,58,55.5,0,0,2,1,3,4080
9350-VLHMB,P4: Connected Professional,2,0,38,1,0,3,67,89.55,1,1,1,4,4,6111
3498-LZGQZ,P1: Family Anchor,3,0,59,1,0,3,63,19.15,0,0,0,2,5,6373
8785-CJSHH,P4: Connected Professional,2,0,22,1,0,0,60,99.8,1,1,1,9,4,6213
3870-SPZSI,P4: Connected Professional,2,0,56,1,0,2,70,113.05,1,0,4,4,5,4203
7560-QRBXH,P2: Solo Drifter,0,0,32,0,0,0,48,19.95,0,0,0,0,3,3396
7077-XJMET,P4: Connected Professional,2,0,63,1,0,0,12,74.15,0,1,2,7,4,5426
4652-ODEVH,P1: Family Anchor,3,0,43,1,0,3,45,24.45,0,0,0,10,5,3586
6510-UPNKS,P2: Solo Drifter,0,0,21,0,0,0,23,24.8,0,0,0,0,3,4402
6718-BDGHG,P1: Family Anchor,3,0,64,1,0,0,43,64.85,0,0,1,6,3,4000
9046-DQMTP,P2: Solo Drifter,0,0,49,0,0,0,35,20.75,0,1,0,0,3,5876
6439-LAJXL,P4: Connected Professional,2,0,47,1,0,0,9,68.95,0,1,3,2,3,2452
1666-JZPZT,P2: Solo Drifter,0,0,61,0,0,0,27,49.0,0,1,0,0,3,5428
5777-KJIRB,P2: Solo Drifter,0,0,61,0,0,0,40,50.25,0,0,1,0,5,2449
7677-SJJJK,P1: Family Anchor,3,0,26,1,0,0,8,19.9,0,0,0,5,5,3152
3253-HKOKL,P4: Connected Professional,2,0,31,1,0,2,52,100.3,1,0,2,7,3,4811
7055-HNEOJ,P2: Solo Drifter,0,0,34,1,0,0,3,55.8,0,1,2,2,4,2662
5514-YQENT,P4: Connected Professional,2,0,29,0,0,3,41,111.15,1,0,4,0,5,5038
3211-AAPKX,P2: Solo Drifter,0,0,26,0,0,0,20,98.55,1,1,1,0,3,3300
8445-DNBAE,P1: Family Anchor,3,0,24,0,0,3,1,50.05,0,1,0,0,4,5523
2958-NHPPS,P2: Solo Drifter,0,0,45,0,0,0,23,20.85,0,1,0,0,5,4263
1735-XMJVH,P1: Family Anchor,3,0,51,1,0,3,8,19.35,0,1,0,0,3,5416
6890-PFRQX,P2: Solo Drifter,0,0,56,0,0,0,18,69.5,0,1,2,0,3,4466
5899-OUVKV,P2: Solo Drifter,0,0,56,0,0,0,31,94.5,1,1,1,0,3,3949
8681-ICONS,P1: Family Anchor,3,0,20,1,0,1,29,20.65,0,1,0,5,3,4667
1621-YNCJH,P4: Connected Professional,2,0,54,1,0,0,36,106.05,1,0,4,4,3,4505
6362-QHAFM,P4: Connected Professional,2,0,53,1,0,0,42,108.3,1,0,2,1,3,5106
3070-BDOQC,P4: Connected Professional,2,0,38,0,0,0,60,99.65,1,0,2,0,4,4616
6234-PFPXL,P4: Connected Professional,2,0,42,1,0,0,22,95.9,1,1,2,6,3,3207
9824-QCJPK,P1: Family Anchor,3,0,47,1,0,0,36,20.0,0,0,0,7,3,4175
4283-IVYCI,P2: Solo Drifter,0,0,40,0,0,0,9,64.95,0,1,2,0,3,3013
1866-OBPNR,P1: Family Anchor,3,0,28,1,0,1,1,74.6,1,1,1,5,5,5494
8205-MQUGY,P1: Family Anchor,3,0,39,1,0,3,12,49.2,0,1,1,8,3,3582
8970-ANWXO,P2: Solo Drifter,0,0,37,0,0,0,23,73.75,0,0,1,0,3,3483
9480-BQJEI,P4: Connected Professional,2,0,35,0,0,0,62,92.3,1,0,2,0,4,6468
6979-TNDEU,P2: Solo Drifter,0,0,42,0,0,0,8,19.2,0,1,0,0,3,2879
9777-WJJPR,P4: Connected Professional,2,0,46,1,0,0,31,88.65,1,1,1,9,4,4821
9495-SKLKD,P4: Connected Professional,2,0,54,1,0,2,45,95.95,1,1,2,1,5,5322
5067-DGXLL,P2: Solo Drifter,0,0,35,0,0,0,2,20.25,0,1,0,0,4,5736
6281-FKEWS,P2: Solo Drifter,0,0,58,0,0,0,44,49.05,0,0,1,0,5,3910
8898-KASCD,P2: Solo Drifter,0,0,41,0,0,0,39,35.55,0,0,2,0,3,3752
9242-TKFSV,P4: Connected Professional,2,0,53,1,0,0,72,65.1,0,0,4,7,4,4969
0743-HNPFG,P4: Connected Professional,2,0,50,1,0,0,51,69.75,0,0,3,2,3,5628
5035-PGZXH,P4: Connected Professional,2,0,49,0,0,0,56,106.8,1,0,2,0,3,6161
8695-WDYEA,P2: Solo Drifter,0,0,32,0,0,0,1,51.25,0,1,1,0,4,4483
6543-JXSOO,P4: Connected Professional,2,0,30,1,0,0,23,57.75,0,0,3,5,3,3794
8605-ITULD,P2: Solo Drifter,0,0,21,0,0,0,1,19.55,0,1,0,0,3,5750
6416-YJTTB,P2: Solo Drifter,0,0,20,0,0,0,11,79.5,1,1,2,0,4,2278
4472-VESGY,P4: Connected Professional,2,0,41,1,0,1,52,98.15,1,1,3,6,4,5123
3195-TQDZX,P2: Solo Drifter,0,0,19,0,0,0,3,20.25,0,1,0,0,5,4050
3128-YOVTD,P4: Connected Professional,2,0,29,1,0,2,51,79.15,1,1,2,6,3,6321
7041-TXQJH,P2: Solo Drifter,0,0,64,0,0,0,37,40.2,0,1,1,0,5,5924
5014-GSOUQ,P2: Solo Drifter,0,0,59,0,0,0,13,19.95,0,0,0,0,4,2884
5724-BIDBU,P4: Connected Professional,2,0,29,1,0,0,49,55.35,0,0,1,3,3,5601
1769-GRUIK,P2: Solo Drifter,0,0,19,0,0,0,18,71.1,1,1,0,0,5,4911
8819-WFGGJ,P4: Connected Professional,2,0,42,1,0,0,68,54.1,0,0,2,7,3,4601
