Customer ID,churn_prob,risk_tier,Monthly Charge,Tenure in Months,Contract,Internet Type,Churn Value
9862-KJTYK,0.33669695,LOW,25.35,19,Month-to-Month,DSL,0
0128-MKWSG,0.33634573,LOW,45.8,26,Month-to-Month,DSL,0
8224-IVVPA,0.3361722,LOW,56.7,27,Month-to-Month,DSL,0
8465-SBRXP,0.33599675,LOW,94.9,38,Two Year,Fiber Optic,0
6408-OTUBZ,0.33589065,LOW,104.55,66,One Year,Fiber Optic,0
3038-PQIUY,0.335472,LOW,66.15,38,Month-to-Month,DSL,0
5536-SLHPM,0.3353548,LOW,77.75,55,Month-to-Month,Fiber Optic,1
2371-JQHZZ,0.3349007,LOW,93.0,24,Month-to-Month,Fiber Optic,0
1370-GGAWX,0.3348949,LOW,94.15,46,One Year,Fiber Optic,0
7078-NVFAM,0.33458272,LOW,35.15,32,Month-to-Month,Cable,0
7398-LXGYX,0.33422524,LOW,84.8,44,Month-to-Month,Fiber Optic,0
6549-YMFAW,0.33391088,LOW,21.25,9,One Year,,0
8992-OBVDG,0.33377934,LOW,61.65,21,Month-to-Month,DSL,0
9426-SXNHE,0.33355924,LOW,18.75,2,Month-to-Month,,0
3541-ZNUHK,0.33341286,LOW,85.1,55,Month-to-Month,Fiber Optic,0
0851-DFJKB,0.33311465,LOW,58.95,15,Month-to-Month,DSL,0
1061-PNTHC,0.3326529,LOW,109.6,56,Month-to-Month,Fiber Optic,0
5712-VBOXD,0.33261606,LOW,20.15,4,Month-to-Month,,0
5616-PRTNT,0.331405,LOW,19.4,20,Month-to-Month,,1
3470-BTGQO,0.33137706,LOW,45.65,21,Month-to-Month,DSL,0
6281-FKEWS,0.3312588,LOW,49.05,44,One Year,Cable,0
7824-PANSQ,0.3310683,LOW,80.65,58,Month-to-Month,Fiber Optic,0
0484-FFVBJ,0.33103064,LOW,64.85,32,One Year,DSL,0
3156-QLHBO,0.33057556,LOW,19.25,2,Month-to-Month,,0
6092-QZVPP,0.33036262,LOW,79.2,36,Month-to-Month,Cable,0
3160-TYXLT,0.33026946,LOW,46.3,53,Month-to-Month,DSL,0
6946-LMSQS,0.33020183,LOW,89.05,25,One Year,Fiber Optic,1
9350-VLHMB,0.3296537,LOW,89.55,67,Month-to-Month,Fiber Optic,0
5577-OTWWW,0.32961047,LOW,19.75,15,Month-to-Month,,1
0530-IJVDB,0.32949957,LOW,114.6,70,Two Year,Fiber Optic,0
9013-AQORL,0.32938915,LOW,45.55,48,Month-to-Month,DSL,0
8706-HRADD,0.32934785,LOW,43.55,21,Month-to-Month,DSL,0
2858-MOFSQ,0.32924744,LOW,55.85,17,One Year,DSL,1
4316-XCSLJ,0.3291566,LOW,50.3,17,Month-to-Month,DSL,0
8474-UMLNT,0.32867742,LOW,67.8,13,Month-to-Month,DSL,0
4011-ARPHK,0.32798797,LOW,50.35,27,Month-to-Month,DSL,0
8097-OMULG,0.32730326,LOW,76.75,59,One Year,DSL,0
4976-LNFVV,0.3272684,LOW,34.3,19,Month-to-Month,DSL,0
0076-LVEPS,0.32718843,LOW,45.0,29,Month-to-Month,DSL,0
1685-VAYJF,0.32703346,LOW,45.2,11,Month-to-Month,DSL,0
2363-BJLSL,0.32665834,LOW,80.4,62,Month-to-Month,DSL,0
4159-NAAIX,0.32630777,LOW,97.45,63,Two Year,Fiber Optic,0
7219-TLZHO,0.3260397,LOW,20.85,4,Month-to-Month,,0
2599-CZABP,0.32588091,LOW,44.6,14,One Year,DSL,0
9308-ANMVE,0.3258473,LOW,55.3,47,Month-to-Month,Cable,0
6847-KJLTS,0.32583186,LOW,100.4,58,Month-to-Month,Fiber Optic,0
2887-JPYLU,0.3257,LOW,45.2,41,Month-to-Month,DSL,0
9314-QDMDW,0.32560816,LOW,61.25,11,One Year,Cable,0
1036-GUDCL,0.32559818,LOW,79.05,60,Month-to-Month,DSL,0
8878-RYUKI,0.32539958,LOW,59.45,52,Month-to-Month,DSL,0
3865-ZYKAD,0.32532755,LOW,84.9,69,Month-to-Month,Fiber Optic,0
3313-QKNKB,0.32526678,LOW,85.55,59,One Year,Fiber Optic,1
8049-WJCLQ,0.32512185,LOW,60.2,10,Month-to-Month,DSL,0
1121-QSIVB,0.32492515,LOW,77.55,44,One Year,DSL,0
1976-AZZPJ,0.32429466,LOW,34.2,7,Month-to-Month,DSL,0
3799-ISUZQ,0.32410973,LOW,69.95,7,Month-to-Month,Fiber Optic,1
8356-WUAOJ,0.3240022,LOW,45.0,1,Month-to-Month,DSL,0
2001-EWBQU,0.3236893,LOW,104.7,60,Two Year,Fiber Optic,0
8006-PYCSW,0.32356003,LOW,20.1,2,Month-to-Month,,0
4541-RMRLG,0.32341018,LOW,19.25,7,Month-to-Month,,1
7663-ZTEGJ,0.32336375,LOW,100.55,29,One Year,Fiber Optic,0
6366-XIVKZ,0.32330516,LOW,63.15,13,Month-to-Month,Cable,0
4495-LHSSK,0.32297,LOW,57.65,18,Month-to-Month,DSL,0
6778-JFCMK,0.32294747,LOW,50.6,24,One Year,DSL,0
8350-NYMVI,0.32291016,LOW,41.1,39,Month-to-Month,DSL,0
7812-FZHPE,0.32289085,LOW,24.1,17,Month-to-Month,,1
5382-TEMLV,0.32260075,LOW,50.9,45,Month-to-Month,DSL,0
0021-IKXGC,0.3224466,LOW,72.1,1,One Year,Fiber Optic,0
8849-GYOKR,0.32159373,LOW,106.55,54,One Year,Fiber Optic,1
9039-RBEEE,0.321232,LOW,48.95,39,Month-to-Month,Cable,1
3318-ISQFQ,0.3211063,LOW,19.5,20,Month-to-Month,,0
6261-RCVNS,0.32106823,LOW,73.9,42,One Year,DSL,1
3537-HPKQT,0.3207203,LOW,77.75,55,Month-to-Month,Fiber Optic,0
9547-ITEFG,0.320515,LOW,102.6,9,Month-to-Month,Fiber Optic,0
2223-KAGMX,0.3195721,LOW,19.4,15,Month-to-Month,,1
5240-CAOYT,0.31947407,LOW,87.55,57,Month-to-Month,Fiber Optic,0
9518-IMLHK,0.31929308,LOW,72.45,31,Month-to-Month,DSL,0
9504-DSHWM,0.31893405,LOW,59.2,20,Month-to-Month,DSL,0
3164-AALRN,0.31887567,LOW,70.0,5,One Year,DSL,1
7706-DZNKK,0.31876087,LOW,20.45,11,Month-to-Month,,0
6985-HAYWX,0.3172332,LOW,79.3,26,Month-to-Month,Fiber Optic,0
1735-XMJVH,0.31716743,LOW,19.35,8,Month-to-Month,,0
4486-EFAEB,0.31711128,LOW,20.4,13,Month-to-Month,,0
9643-YBLUR,0.31710124,LOW,69.05,9,Month-to-Month,Cable,0
3407-QGWLG,0.3164917,LOW,20.05,3,Month-to-Month,,0
6036-TTFYU,0.31582057,LOW,19.6,16,Month-to-Month,,0
4647-MUZON,0.3152902,LOW,95.95,18,Month-to-Month,Fiber Optic,0
6972-SNKKW,0.3152711,LOW,20.0,6,Month-to-Month,,0
6386-SZZKH,0.31508765,LOW,107.95,49,Two Year,Fiber Optic,1
9025-ZRPVR,0.31501624,LOW,18.95,9,Month-to-Month,,1
1925-LFCZZ,0.31495383,LOW,50.05,55,One Year,DSL,0
1009-IRMNA,0.31493837,LOW,20.0,7,Month-to-Month,,1
4987-GQWPO,0.31468478,LOW,25.1,17,Month-to-Month,DSL,0
7669-LCRSD,0.31467858,LOW,56.3,12,Month-to-Month,Cable,0
1796-JANOW,0.31452608,LOW,19.95,2,Month-to-Month,,0
0689-DSXGL,0.31440476,LOW,85.8,52,Month-to-Month,Fiber Optic,0
6034-ZRYCV,0.31414503,LOW,54.2,72,Two Year,Cable,1
6680-NENYN,0.31355587,LOW,104.6,43,Two Year,Fiber Optic,1
7682-AZNDK,0.3132632,LOW,89.85,34,Month-to-Month,Fiber Optic,0
5566-SOEZD,0.31325534,LOW,80.65,27,One Year,Fiber Optic,0
3230-WYKIR,0.3129784,LOW,82.0,18,One Year,DSL,1
4946-EDSEW,0.31278247,LOW,19.25,11,Month-to-Month,,1
1984-GPTEH,0.31276864,LOW,25.15,29,Month-to-Month,,0
0708-SJDIS,0.31256288,LOW,65.0,34,Month-to-Month,Cable,0
3752-CQSJI,0.31210938,LOW,20.45,13,Month-to-Month,,0
0031-PVLZI,0.3120096,LOW,20.35,4,Month-to-Month,,1
7787-BNTZM,0.31187806,LOW,20.15,6,Month-to-Month,,0
0690-SRQID,0.31128892,LOW,19.65,4,Month-to-Month,,0
1732-FEKLD,0.31075296,LOW,94.75,54,One Year,Fiber Optic,0
4129-LYCOI,0.31060103,LOW,104.0,67,Two Year,Fiber Optic,0
6873-UDNLD,0.31052688,LOW,67.45,40,Month-to-Month,DSL,0
8190-ZTQFB,0.31039795,LOW,51.35,41,One Year,Cable,0
8204-TIFGJ,0.310115,LOW,20.3,23,Month-to-Month,,0
5306-BVTKJ,0.30965447,LOW,55.8,48,One Year,DSL,0
5118-MUEYH,0.30953202,LOW,105.1,48,Month-to-Month,Fiber Optic,0
8799-OXZMD,0.30944327,LOW,29.75,28,Month-to-Month,DSL,0
4310-KEDTB,0.30931887,LOW,29.8,26,Month-to-Month,DSL,0
7109-MFBYV,0.30897522,LOW,45.45,26,Month-to-Month,Cable,0
3694-GLTJM,0.30816376,LOW,19.65,5,Month-to-Month,,0
9770-KXGQU,0.30815542,LOW,98.6,53,One Year,Fiber Optic,0
4803-LBYPN,0.3081368,LOW,20.8,34,Month-to-Month,,0
5222-JCXZT,0.3080666,LOW,19.0,4,Month-to-Month,,0
7011-CVEUC,0.30803668,LOW,95.7,25,Month-to-Month,Fiber Optic,0
1614-JBEBI,0.30798155,LOW,20.7,8,Month-to-Month,,0
2205-LPVGL,0.30763206,LOW,89.85,58,One Year,Fiber Optic,0
3154-CFSZG,0.30756125,LOW,90.05,47,Month-to-Month,Fiber Optic,0
1153-GNOLC,0.30755162,LOW,39.1,33,One Year,DSL,0
7459-IMVYU,0.3075266,LOW,69.95,38,Month-to-Month,DSL,0
7799-DSEWS,0.30749533,LOW,68.35,18,Month-to-Month,DSL,0
7811-JIVPF,0.30748993,LOW,49.7,23,Month-to-Month,Cable,0
3571-DPYUH,0.30741015,LOW,94.7,58,One Year,Fiber Optic,0
9412-ARGBX,0.30731717,LOW,95.5,48,Two Year,Fiber Optic,1
4184-VODJZ,0.30727294,LOW,91.35,63,One Year,Fiber Optic,0
1625-JAIIY,0.30720347,LOW,83.0,68,One Year,Fiber Optic,1
5989-AXPUC,0.3070947,LOW,118.6,68,Two Year,Fiber Optic,0
7622-NXQZR,0.30552107,LOW,30.1,28,Month-to-Month,DSL,0
1096-ADRUX,0.30518588,LOW,74.25,66,One Year,Fiber Optic,0
1024-KPRBB,0.30500916,LOW,89.1,38,One Year,Fiber Optic,0
3936-QQFLL,0.30500057,LOW,19.75,2,Month-to-Month,,0
6509-TSGWN,0.3038518,LOW,26.45,37,Month-to-Month,,0
5546-BYZSM,0.3036037,LOW,20.45,41,Month-to-Month,,0
1644-IRKSF,0.3035886,LOW,93.8,33,One Year,Fiber Optic,1
0440-UEDAI,0.3031752,LOW,94.45,53,One Year,Fiber Optic,0
2436-QBZFP,0.30300856,LOW,39.2,22,Month-to-Month,DSL,0
6537-OTKMY,0.30288607,LOW,50.75,15,One Year,DSL,0
0657-DOGUM,0.3024067,LOW,60.6,48,One Year,DSL,0
0816-TSPHQ,0.30218172,LOW,20.75,2,Month-to-Month,,0
7750-EYXWZ,0.3021445,LOW,60.65,12,One Year,Cable,0
8082-GHXOP,0.3014744,LOW,44.0,13,Month-to-Month,DSL,0
1784-BXEFA,0.30134535,LOW,20.55,10,Month-to-Month,,0
2038-YSEZE,0.30120847,LOW,67.45,29,Month-to-Month,DSL,0
7742-MYPGI,0.30108148,LOW,48.8,6,Month-to-Month,DSL,0
4801-KFYKL,0.30105567,LOW,19.45,8,Month-to-Month,,0
5832-TRLPB,0.30082378,LOW,75.35,29,One Year,Cable,0
3489-HHPFY,0.3005247,LOW,84.05,2,Month-to-Month,Fiber Optic,0
6906-MPARY,0.30012023,LOW,89.6,40,One Year,Fiber Optic,0
6620-HVDUJ,0.30005905,LOW,60.45,24,Month-to-Month,DSL,0
9294-TDIPC,0.2996141,LOW,20.2,5,Month-to-Month,,0
2801-NISEI,0.29930875,LOW,54.95,24,Month-to-Month,DSL,0
0440-QEXBZ,0.2988405,LOW,50.15,44,Month-to-Month,DSL,0
0960-HUWBM,0.29818943,LOW,104.1,65,Two Year,Fiber Optic,0
4795-WRNVT,0.29816532,LOW,65.1,40,Month-to-Month,DSL,0
4616-ULAOA,0.2981354,LOW,110.8,65,Two Year,Fiber Optic,0
4355-HBJHH,0.29781356,LOW,79.7,67,Two Year,DSL,1
7657-DYEPJ,0.29748902,LOW,70.15,38,One Year,Cable,1
6786-OBWQR,0.29708514,LOW,80.85,5,Month-to-Month,Fiber Optic,0
1629-DQQVB,0.2966331,LOW,50.1,14,Month-to-Month,Cable,0
6008-NAIXK,0.2964824,LOW,55.45,54,One Year,DSL,0
6035-RIIOM,0.29638427,LOW,97.2,54,Two Year,Fiber Optic,0
8029-XYPWT,0.29634705,LOW,115.05,71,Two Year,Fiber Optic,0
8582-KRHPJ,0.2954937,LOW,35.0,50,Month-to-Month,DSL,0
0289-IVARM,0.29515246,LOW,60.55,35,Month-to-Month,DSL,0
5236-XMZJY,0.29510373,LOW,59.65,42,Month-to-Month,Cable,0
4719-UMSIY,0.294987,LOW,19.65,6,Month-to-Month,,0
7841-FCRQD,0.2948872,LOW,53.75,33,One Year,Cable,0
2324-EFHVG,0.29486212,LOW,104.4,64,Two Year,Fiber Optic,0
7764-BDPEE,0.29380405,LOW,20.85,3,Month-to-Month,,0
5044-LRQAQ,0.29324946,LOW,69.2,7,Month-to-Month,Fiber Optic,0
2930-UOTMB,0.29306683,LOW,65.25,31,Month-to-Month,Cable,1
2851-STERV,0.29272962,LOW,73.0,35,One Year,DSL,0
8080-POTJR,0.292136,LOW,79.3,30,One Year,DSL,0
7013-PSXHK,0.29202652,LOW,80.75,40,One Year,DSL,0
8089-UZWLX,0.2920194,LOW,104.05,71,Two Year,Fiber Optic,0
7156-MXBJE,0.29200512,LOW,85.1,43,One Year,DSL,0
4819-HJPIW,0.2919677,LOW,25.15,18,Month-to-Month,DSL,0
3450-WXOAT,0.29179788,LOW,45.2,46,Month-to-Month,Cable,0
9885-AIBVB,0.29149377,LOW,85.8,29,Month-to-Month,Fiber Optic,0
3545-CNWRG,0.2913802,LOW,98.35,49,Month-to-Month,Fiber Optic,0
1104-TNLZA,0.29103035,LOW,105.8,28,Month-to-Month,Fiber Optic,0
1113-IUJYX,0.2908993,LOW,105.95,14,One Year,Fiber Optic,1
6476-YHMGA,0.29079583,LOW,76.5,15,Month-to-Month,DSL,0
3969-JQABI,0.29051745,LOW,65.25,58,Month-to-Month,DSL,0
8970-ANWXO,0.29041916,LOW,73.75,23,One Year,DSL,0
0484-JPBRU,0.29022324,LOW,25.25,41,Month-to-Month,,0
1386-ZIKUV,0.2895513,LOW,18.95,7,Month-to-Month,,0
7623-HKYRK,0.2892891,LOW,19.7,6,Month-to-Month,,0
5562-YJQGT,0.28899944,LOW,20.35,2,Month-to-Month,,0
6394-HHHZM,0.28897625,LOW,20.7,3,Month-to-Month,,0
4464-JCOLN,0.28893596,LOW,19.85,2,One Year,,1
2988-QRAJY,0.28891325,LOW,110.05,69,Two Year,Fiber Optic,0
7422-WNBTY,0.28881857,LOW,93.35,33,Month-to-Month,Fiber Optic,0
8812-ZRHFP,0.2885601,LOW,86.45,30,One Year,Fiber Optic,0
2978-XXSOG,0.28839284,LOW,59.05,22,Month-to-Month,DSL,0
5756-JYOJT,0.28830647,LOW,64.9,11,One Year,Cable,0
9803-FTJCG,0.28827634,LOW,66.85,71,One Year,DSL,0
6705-LNMDD,0.2880908,LOW,50.0,20,Month-to-Month,DSL,0
0147-ESWWR,0.28750145,LOW,101.25,39,Month-to-Month,Fiber Optic,0
2927-CVULT,0.2874887,LOW,104.05,53,Two Year,Fiber Optic,0
9256-JTBNZ,0.28734902,LOW,20.3,11,Month-to-Month,,0
8079-XRJRS,0.2872839,LOW,89.75,65,One Year,Fiber Optic,1
5307-UVGNB,0.2870586,LOW,48.7,53,Month-to-Month,Cable,0
4001-TSBTV,0.2870545,LOW,91.55,58,Month-to-Month,Fiber Optic,0
2683-JXWQQ,0.28677297,LOW,33.6,61,Month-to-Month,DSL,0
5161-UBZXI,0.28621444,LOW,106.35,69,Two Year,Fiber Optic,0
1004-NOZNR,0.28606844,LOW,94.8,56,One Year,Fiber Optic,0
8012-SOUDQ,0.28595307,LOW,90.25,43,One Year,Fiber Optic,0
4881-GQJTW,0.28538576,LOW,19.6,14,Month-to-Month,,0
4472-VESGY,0.2852191,LOW,98.15,52,Month-to-Month,Fiber Optic,0
6161-ERDGD,0.28494868,LOW,85.45,71,One Year,DSL,0
3345-PBBFH,0.28457573,LOW,49.55,8,Month-to-Month,DSL,0
9033-EOXWV,0.28385323,LOW,74.05,12,One Year,DSL,1
0750-EKNGL,0.28361666,LOW,20.75,7,Month-to-Month,,0
3528-HFRIQ,0.283391,LOW,52.3,71,Month-to-Month,Cable,0
2799-ARNLO,0.2833687,LOW,69.35,5,One Year,Fiber Optic,0
3707-LRWZD,0.2832582,LOW,84.05,32,One Year,Fiber Optic,1
1385-TQOZW,0.28325564,LOW,20.45,9,Month-to-Month,,0
1376-HHBDV,0.2830981,LOW,48.8,30,Month-to-Month,DSL,0
8647-SDTWQ,0.28289002,LOW,74.3,57,Month-to-Month,Fiber Optic,0
2023-VQFDL,0.28260916,LOW,19.0,18,Month-to-Month,,0
9929-PLVPA,0.2822724,LOW,20.4,4,Month-to-Month,,0
0020-JDNXP,0.28209066,LOW,61.25,34,One Year,DSL,0
3675-EQOZA,0.2820552,LOW,20.65,5,Month-to-Month,,0
0895-LMRSF,0.2820373,LOW,64.9,23,One Year,Cable,0
9818-XQCUV,0.28183225,LOW,20.35,2,Month-to-Month,,0
1383-EZRWL,0.28172445,LOW,20.05,7,Month-to-Month,,1
7541-YLXCL,0.28090042,LOW,65.4,36,One Year,Cable,1
6447-GORXK,0.28079548,LOW,25.0,31,Month-to-Month,Cable,0
3301-VKTGC,0.28065246,LOW,85.5,68,One Year,Fiber Optic,0
3034-ZBEQN,0.28051287,LOW,34.7,48,One Year,DSL,1
8319-QBEHW,0.2804688,LOW,39.95,26,One Year,Cable,0
5937-EORGB,0.28032172,LOW,96.5,15,Month-to-Month,Fiber Optic,0
7883-ROJOC,0.2801703,LOW,44.9,19,Month-to-Month,Cable,0
0366-NQSHS,0.2801449,LOW,19.35,2,Month-to-Month,,0
5537-UXXVS,0.28008282,LOW,19.25,20,Month-to-Month,,0
2634-HCZGT,0.2796351,LOW,60.05,53,One Year,Cable,1
5092-STPKP,0.27867156,LOW,56.35,24,Month-to-Month,DSL,0
5067-DGXLL,0.27800682,LOW,20.25,2,Month-to-Month,,0
1043-UXOVO,0.2779284,LOW,113.15,71,Two Year,Fiber Optic,0
3282-ZISZV,0.2778871,LOW,83.7,32,One Year,DSL,0
4580-TMHJU,0.2767601,LOW,56.15,43,Month-to-Month,DSL,1
5020-ZSTTY,0.27667972,LOW,82.45,54,One Year,DSL,1
7989-VCQOH,0.2766228,LOW,83.25,18,Month-to-Month,DSL,0
6500-JVEGC,0.27651292,LOW,101.35,68,One Year,Fiber Optic,0
4163-KIUHY,0.27647364,LOW,25.6,35,Month-to-Month,,0
8242-SOQUO,0.27631775,LOW,84.7,5,One Year,Fiber Optic,0
1840-BIUOG,0.27582264,LOW,68.7,20,One Year,DSL,0
9362-MWODR,0.27558368,LOW,64.1,40,Month-to-Month,DSL,0
3115-JPJDD,0.2755294,LOW,81.25,59,One Year,Fiber Optic,0
3675-YDUPJ,0.2752817,LOW,19.85,10,Month-to-Month,,0
5919-VCZYM,0.2749848,LOW,20.05,2,Month-to-Month,,0
3948-FVVRP,0.27495286,LOW,54.8,9,Month-to-Month,DSL,0
2770-NSVDG,0.27412286,LOW,29.1,24,Month-to-Month,DSL,0
7661-CPURM,0.27398404,LOW,87.7,19,One Year,Fiber Optic,0
1222-KJNZD,0.27389422,LOW,20.4,40,Month-to-Month,,0
3422-WJOYD,0.27378145,LOW,54.35,28,One Year,DSL,0
7976-CICYS,0.2736609,LOW,20.7,4,Month-to-Month,,0
0723-FDLAY,0.27365717,LOW,85.25,44,One Year,Cable,0
2812-ENYMO,0.27359954,LOW,54.55,26,One Year,Cable,0
8597-CWYHH,0.2734996,LOW,94.35,43,One Year,Fiber Optic,0
5144-PQCDZ,0.2734145,LOW,19.95,4,Month-to-Month,,0
3898-BSJYF,0.27335724,LOW,73.55,10,One Year,Cable,0
5206-XZZQI,0.27305552,LOW,80.6,53,Month-to-Month,Fiber Optic,0
0098-BOWSO,0.27300996,LOW,19.4,27,Month-to-Month,,0
6402-SSEJG,0.27282834,LOW,61.05,25,One Year,DSL,0
0835-JKADZ,0.27265203,LOW,111.25,71,Two Year,Fiber Optic,0
7176-WRTNX,0.27247995,LOW,114.95,70,Two Year,Fiber Optic,0
2920-RNCEZ,0.27213508,LOW,69.95,1,Month-to-Month,Fiber Optic,0
4123-FCVCB,0.2721222,LOW,75.85,12,One Year,DSL,0
1852-XEMDW,0.27200451,LOW,65.05,22,Month-to-Month,DSL,0
3229-USWAR,0.27197075,LOW,79.95,34,One Year,DSL,0
7727-SHVZV,0.2715086,LOW,19.5,9,Month-to-Month,,0
9986-BONCE,0.2714623,LOW,20.95,4,Month-to-Month,,1
0727-BNRLG,0.27118835,LOW,97.65,69,Two Year,Fiber Optic,0
7123-WQUHX,0.27112734,LOW,95.0,38,One Year,Fiber Optic,0
7140-ADSMJ,0.27064162,LOW,20.45,8,Month-to-Month,,0
7188-CBBBA,0.27048716,LOW,95.5,65,One Year,Fiber Optic,0
1051-EQPZR,0.27041873,LOW,19.6,44,Month-to-Month,,0
7516-GMHUV,0.2702384,LOW,105.05,50,Two Year,Fiber Optic,0
4619-EVPHY,0.2699109,LOW,91.0,20,One Year,Fiber Optic,0
8409-WQJUX,0.2696748,LOW,54.2,25,One Year,Cable,0
1177-XZBJL,0.26949328,LOW,64.15,53,One Year,DSL,0
7072-MBHEV,0.2691601,LOW,78.1,11,Month-to-Month,Fiber Optic,0
4338-EYCER,0.26883933,LOW,54.6,21,Month-to-Month,DSL,0
1448-CYWKC,0.26872605,LOW,105.2,58,One Year,Fiber Optic,0
1755-RMCXH,0.2684411,LOW,20.3,2,Month-to-Month,,0
7247-XOZPB,0.2683422,LOW,77.4,53,One Year,DSL,0
3162-ZJZFU,0.26803422,LOW,92.55,53,Month-to-Month,Fiber Optic,0
2250-IVBWA,0.26759925,LOW,81.05,64,Month-to-Month,Fiber Optic,0
2882-DDZPG,0.2672955,LOW,19.45,12,Month-to-Month,,0
8439-LTUGF,0.26725703,LOW,20.0,10,Month-to-Month,,0
4186-ZBUEW,0.2669963,LOW,70.7,36,One Year,DSL,0
4274-DRSQT,0.2668194,LOW,88.9,66,One Year,Fiber Optic,0
9577-WJVCQ,0.26667407,LOW,54.45,68,Month-to-Month,DSL,0
8905-IAZPF,0.26662567,LOW,95.65,69,One Year,Fiber Optic,0
0396-HUJBP,0.26660842,LOW,19.3,2,Month-to-Month,,0
2123-AGEEN,0.26639345,LOW,84.35,7,One Year,Fiber Optic,0
3070-BDOQC,0.26595503,LOW,99.65,60,Two Year,Fiber Optic,0
5693-PIPCS,0.26563498,LOW,99.65,41,Two Year,Fiber Optic,0
9127-QRZMH,0.26556575,LOW,59.85,44,One Year,DSL,0
6258-NGCNG,0.26540887,LOW,23.5,7,Month-to-Month,,0
5396-IZEPB,0.2651399,LOW,19.7,9,Month-to-Month,,0
4686-GEFRM,0.26513296,LOW,98.7,70,Two Year,Fiber Optic,0
2342-CKIAO,0.2649539,LOW,20.3,2,Month-to-Month,,0
7668-XCFYV,0.2644742,LOW,92.55,17,Month-to-Month,Fiber Optic,0
5850-BDWCY,0.2643291,LOW,20.2,6,Month-to-Month,,0
5032-USPKF,0.26431635,LOW,84.1,38,One Year,DSL,0
2550-AEVRU,0.26420975,LOW,53.45,57,One Year,DSL,0
8216-AZUUZ,0.26365274,LOW,100.4,42,Two Year,Fiber Optic,0
6278-FEPBZ,0.26334056,LOW,20.25,9,Month-to-Month,,0
6861-OKBCE,0.26329067,LOW,20.1,11,Month-to-Month,,1
7951-VRDVK,0.26305425,LOW,85.85,36,One Year,Cable,0
5985-TBABQ,0.26300806,LOW,74.75,32,One Year,DSL,0
7707-PYBBH,0.26265407,LOW,61.9,40,Month-to-Month,DSL,0
6302-JGYRJ,0.26251683,LOW,79.45,31,One Year,DSL,1
6473-ULUHT,0.26250467,LOW,84.9,16,Month-to-Month,DSL,0
4710-FDUIZ,0.2621811,LOW,100.3,56,One Year,Fiber Optic,1
3638-DIMPH,0.26199022,LOW,43.8,13,One Year,DSL,0
5193-QLVZB,0.26193488,LOW,104.75,63,Two Year,Fiber Optic,0
8963-MQVYN,0.2619118,LOW,20.55,22,Month-to-Month,,0
3043-SUDUA,0.2616744,LOW,19.9,32,Month-to-Month,,0
8788-DOXSU,0.2612977,LOW,61.35,59,One Year,DSL,0
9544-PYPSJ,0.2600962,LOW,96.1,62,Two Year,Fiber Optic,0
0380-ZCSBI,0.2598271,LOW,20.0,10,Month-to-Month,,0
1222-LRYKO,0.25950533,LOW,26.35,6,Month-to-Month,,0
5924-IFQTT,0.25910297,LOW,72.8,13,Month-to-Month,DSL,0
0842-IWYCP,0.25883505,LOW,44.95,46,Month-to-Month,Cable,0
8975-SKGRX,0.2587497,LOW,116.1,71,Two Year,Fiber Optic,0
3214-IYUUQ,0.25872672,LOW,93.7,61,One Year,Fiber Optic,0
4973-RLZVI,0.25867012,LOW,74.65,30,One Year,DSL,0
4522-AKYLR,0.25853857,LOW,54.8,13,One Year,DSL,0
8952-WCVCD,0.25841728,LOW,104.45,41,One Year,Fiber Optic,0
9919-KNPOO,0.25808412,LOW,94.3,21,Month-to-Month,Fiber Optic,0
5555-RNPGT,0.25773352,LOW,24.8,10,Month-to-Month,,0
0297-RBCSG,0.25759074,LOW,65.35,19,One Year,DSL,0
6319-QSUSR,0.2574167,LOW,19.7,11,Month-to-Month,,0
1013-QCWAM,0.25725496,LOW,100.8,66,Two Year,Fiber Optic,0
8097-VBQTZ,0.25719348,LOW,69.9,54,Month-to-Month,Cable,0
2739-CACDQ,0.2570562,LOW,82.65,17,One Year,Fiber Optic,0
2085-JVGAD,0.2567747,LOW,20.35,37,Month-to-Month,,0
6257-DTAYD,0.25666755,LOW,104.15,71,Two Year,Fiber Optic,0
2732-ISEZX,0.2564952,LOW,20.5,5,Month-to-Month,,0
0723-VSOBE,0.2564621,LOW,34.2,45,One Year,Cable,0
4419-UJMUS,0.25639695,LOW,99.35,69,Two Year,Fiber Optic,0
5018-HEKFO,0.25615296,LOW,24.5,10,Month-to-Month,,0
9480-BQJEI,0.25607383,LOW,92.3,62,One Year,Fiber Optic,0
4568-TTZRT,0.2558098,LOW,20.4,9,Month-to-Month,,0
8041-TMEID,0.25558028,LOW,108.5,63,Two Year,Fiber Optic,0
6994-ORCWG,0.25549343,LOW,54.25,14,One Year,DSL,0
5442-BXVND,0.25532103,LOW,24.25,33,Month-to-Month,,0
1855-AGAWH,0.25502044,LOW,93.8,31,One Year,Fiber Optic,0
0188-GWFLE,0.2550147,LOW,20.05,2,Month-to-Month,,0
1877-HKBQX,0.25492823,LOW,54.6,11,One Year,DSL,0
2657-VPXTA,0.2548384,LOW,88.85,10,Month-to-Month,Fiber Optic,0
2065-MMKGR,0.254825,LOW,71.0,29,One Year,DSL,0
7083-YNSKY,0.25475064,LOW,25.4,15,Month-to-Month,,1
7789-HKSBS,0.2546198,LOW,105.2,42,One Year,Fiber Optic,0
